"Year","Value","Data_type","Region","Source","Unit","Aeo_year","Aeo_case"
2023,58.681839,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2024,58.671989,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2025,58.824497,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2026,61.465691,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2027,59.772629,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2028,59.385429,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2029,60.524078,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2030,57.613491,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2031,57.581154,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2032,56.979881,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2033,56.947014,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2034,56.815331,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2035,56.785145,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2036,56.760166,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2037,56.839687,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2038,56.819649,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2039,57.258648,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2040,56.693138,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2041,57.027172,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2042,56.595798,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2043,56.601295,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2044,57.0061,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2045,56.984123,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2046,57.061604,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2047,56.918751,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2048,56.883865,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2049,56.930462,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2050,56.806004,"Electricity Generation","Reliability First Corporation / East","Coal","billion kilowatthours",2018,"HOP"
2016,38.329632,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2017,39.635017,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2018,37.043625,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2019,37.234905,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2020,42.590271,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2021,37.629013,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2022,38.118523,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2023,34.15163,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2024,34.209007,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2025,34.218147,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2026,34.137379,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2027,34.146057,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2028,34.153629,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2029,34.160244,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2030,34.162251,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2031,34.163437,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2032,34.157295,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2033,34.167229,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2034,34.172546,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2035,34.174202,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2036,34.175545,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2037,34.17963,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2038,34.181854,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2039,34.180576,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2040,34.177166,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2041,34.175949,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2042,34.174763,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2043,34.170849,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2044,34.167591,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2045,34.162724,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2046,34.155762,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2047,34.143978,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2048,34.133778,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2049,34.121052,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2050,34.105862,"Electricity Generation","Reliability First Corporation / Michigan","Coal","billion kilowatthours",2018,"HOP"
2016,264.997314,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2017,305.28476,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2018,300.612335,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2019,284.452362,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2020,287.039734,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2021,276.16861,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2022,268.942657,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2023,270.809753,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2024,273.417877,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2025,277.596039,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2026,284.559845,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2027,286.534882,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2028,289.884796,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2029,290.411377,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2030,301.702271,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2031,303.435486,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2032,303.875763,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2033,303.654144,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2034,304.058563,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2035,304.298218,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2036,304.303497,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2037,304.330353,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2038,304.346436,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2039,304.588104,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2040,304.27121,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2041,304.76532,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2042,304.226624,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2043,304.756653,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2044,305.010101,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2045,305.187622,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2046,305.14267,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2047,304.896271,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2048,305.028717,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2049,305.106995,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2050,305.695496,"Electricity Generation","Reliability First Corporation / West","Coal","billion kilowatthours",2018,"HOP"
2016,110.958,"Electricity Generation","SERC Reliability Corporation / Central","Coal","billion kilowatthours",2018,"HOP"
2017,122.459488,"Electricity Generation","SERC Reliability Corporation / Central","Coal","billion kilowatthours",2018,"HOP"
2018,128.302155,"Electricity Generation","SERC Reliability Corporation / Central","Coal","billion kilowatthours",2018,"HOP"
2019,113.977356,"Electricity Generation","SERC Reliability Corporation / Central","Coal","billion kilowatthours",2018,"HOP"
2020,120.553169,"Electricity Generation","SERC Reliability Corporation / Central","Coal","billion kilowatthours",2018,"HOP"
2021,104.606461,"Electricity Generation","SERC Reliability Corporation / Central","Coal","billion kilowatthours",2018,"HOP"
2022,103.131363,"Electricity Generation","SERC Reliability Corporation / Central","Coal","billion kilowatthours",2018,"HOP"
2023,95.292313,"Electricity Generation","SERC Reliability Corporation / Central","Coal","billion kilowatthours",2018,"HOP"
